age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price,TYPE
4.0,8.0,52500.0,1.0,1.0,5.0,0.0,3.0,630000.0,1.0
6.0,4.0,65500.0,1.0,7.0,7.0,0.0,3.0,600000.0,1.0
6.0,3.0,30180.0,1.0,1.0,5.0,0.0,3.0,575000.0,1.0
10.0,13.0,100000.0,2.0,2.0,5.0,0.0,5.0,650000.0,1.0
7.0,2.0,160000.0,2.0,5.0,5.0,7.0,8.0,850000.0,1.0
4.0,8.0,50263.0,1.0,0.0,5.0,0.0,5.0,660000.0,1.0
4.0,8.0,49346.0,1.0,4.0,5.0,0.0,3.0,750000.0,1.0
2.0,3.0,39000.0,1.0,0.0,5.0,0.0,3.0,780000.0,1.0
3.0,7.0,10300.0,1.0,0.0,5.0,0.0,3.0,550000.0,1.0
3.0,2.0,28000.0,1.0,0.0,5.0,0.0,5.0,600000.0,1.0
4.0,8.0,66000.0,2.0,5.0,5.0,0.0,5.0,900000.0,1.0
8.0,8.0,80000.0,2.0,5.0,5.0,0.0,6.0,550000.0,1.0
6.0,3.0,118000.0,1.0,0.0,5.0,2.0,3.0,525000.0,1.0
13.0,16.0,90000.0,2.0,2.0,5.0,0.0,5.0,550000.0,1.0
1.0,7.0,15769.0,1.0,0.0,5.0,0.0,5.0,900000.0,1.0
7.0,2.0,60000.0,2.0,2.0,5.0,0.0,5.0,800000.0,1.0
9.0,19.0,120000.0,2.0,5.0,7.0,0.0,3.0,600000.0,1.0
2.0,8.0,25000.0,1.0,0.0,5.0,2.0,3.0,690000.0,1.0
6.0,19.0,82846.0,2.0,5.0,7.0,0.0,3.0,850000.0,1.0
5.0,19.0,40141.0,2.0,8.0,8.0,0.0,11.0,750001.0,1.0
6.0,3.0,56843.0,1.0,0.0,5.0,3.0,6.0,610000.0,1.0
10.0,19.0,50000.0,2.0,5.0,7.0,0.0,8.0,550000.0,1.0
2.0,2.0,30000.0,1.0,0.0,5.0,0.0,5.0,850000.0,1.0
7.0,3.0,39848.0,3.0,5.0,7.0,0.0,3.0,799000.0,1.0
8.0,2.0,150000.0,2.0,0.0,5.0,0.0,8.0,620000.0,1.0
9.0,19.0,97000.0,2.0,5.0,7.0,7.0,6.0,890000.0,1.0
6.0,2.0,56000.0,1.0,2.0,5.0,0.0,5.0,750000.0,1.0
4.0,4.0,47000.0,1.0,5.0,5.0,7.0,8.0,850000.0,1.0
3.0,3.0,28000.0,1.0,0.0,5.0,0.0,3.0,620000.0,1.0
8.0,3.0,46000.0,2.0,5.0,5.0,0.0,3.0,750000.0,1.0
12.0,18.0,148000.0,2.0,8.0,7.0,0.0,5.0,660000.0,1.0
6.0,17.0,35000.0,1.0,0.0,5.0,0.0,3.0,625000.0,1.0
8.0,18.0,150000.0,2.0,0.0,5.0,0.0,5.0,510000.0,1.0
9.0,8.0,72541.0,2.0,5.0,5.0,0.0,5.0,745000.0,1.0
5.0,8.0,112000.0,1.0,0.0,5.0,0.0,5.0,600000.0,1.0
5.0,8.0,32270.0,1.0,0.0,5.0,2.0,3.0,550000.0,1.0
3.0,7.0,60000.0,2.0,5.0,5.0,0.0,5.0,900000.0,1.0
5.0,8.0,39800.0,1.0,5.0,5.0,0.0,6.0,650000.0,1.0
2.0,7.0,24000.0,1.0,0.0,5.0,0.0,8.0,750000.0,1.0
7.0,8.0,99000.0,2.0,5.0,5.0,0.0,3.0,900000.0,1.0
4.0,3.0,25251.0,1.0,0.0,5.0,0.0,3.0,515000.0,1.0
11.0,19.0,160000.0,2.0,5.0,7.0,0.0,8.0,570000.0,1.0
7.0,8.0,112500.0,1.0,5.0,5.0,7.0,8.0,780000.0,1.0
5.0,14.0,40000.0,1.0,4.0,5.0,0.0,6.0,900000.0,1.0
8.0,8.0,49568.0,1.0,0.0,5.0,0.0,3.0,550000.0,1.0
7.0,8.0,120000.0,2.0,0.0,5.0,0.0,8.0,535000.0,1.0
15.0,18.0,110000.0,1.0,5.0,7.0,0.0,3.0,720000.0,1.0
4.0,8.0,40704.0,1.0,4.0,5.0,1.0,3.0,680000.0,1.0
0.0,2.0,10000.0,1.0,0.0,5.0,0.0,5.0,870000.0,1.0
6.0,2.0,106000.0,2.0,5.0,5.0,0.0,5.0,665000.0,1.0
6.0,13.0,33500.0,2.0,5.0,5.0,0.0,3.0,540000.0,1.0
7.0,2.0,50000.0,2.0,2.0,5.0,0.0,8.0,580000.0,1.0
4.0,7.0,40000.0,1.0,5.0,5.0,0.0,5.0,675000.0,1.0
2.0,2.0,78000.0,1.0,2.0,5.0,0.0,5.0,850000.0,1.0
7.0,8.0,65250.0,1.0,5.0,5.0,0.0,5.0,768000.0,1.0
14.0,18.0,238000.0,2.0,5.0,8.0,0.0,9.0,550000.0,1.0
3.0,7.0,41627.0,1.0,0.0,5.0,2.0,3.0,645000.0,1.0
4.0,7.0,27000.0,2.0,0.0,5.0,0.0,5.0,735000.0,1.0
7.0,3.0,76103.0,2.0,5.0,5.0,0.0,3.0,750000.0,1.0
1.0,7.0,10000.0,1.0,2.0,5.0,0.0,5.0,900000.0,1.0
1.0,2.0,30000.0,1.0,5.0,5.0,0.0,8.0,870000.0,1.0
7.0,7.0,90000.0,2.0,8.0,7.0,0.0,8.0,800000.0,1.0
7.0,7.0,45000.0,2.0,5.0,5.0,2.0,3.0,700000.0,1.0
7.0,19.0,60000.0,2.0,5.0,7.0,0.0,11.0,780000.0,1.0
3.0,4.0,28133.0,1.0,5.0,5.0,7.0,8.0,624000.0,1.0
9.0,8.0,84000.0,1.0,5.0,5.0,7.0,6.0,790000.0,1.0
5.0,3.0,45000.0,2.0,5.0,5.0,0.0,3.0,850000.0,1.0
9.0,18.0,205000.0,2.0,2.0,5.0,0.0,8.0,550000.0,1.0
11.0,7.0,78353.0,2.0,5.0,7.0,0.0,5.0,550000.0,1.0
6.0,2.0,55000.0,2.0,5.0,5.0,7.0,5.0,850000.0,1.0
0.0,2.0,10000.0,1.0,5.0,5.0,0.0,5.0,860000.0,1.0
7.0,13.0,52000.0,2.0,2.0,5.0,0.0,5.0,550000.0,1.0
1.0,3.0,17000.0,1.0,0.0,5.0,0.0,3.0,730000.0,1.0
3.0,7.0,51000.0,2.0,4.0,5.0,0.0,3.0,655000.0,1.0
6.0,3.0,57215.0,2.0,1.0,5.0,0.0,3.0,620000.0,1.0
8.0,2.0,85800.0,2.0,8.0,7.0,0.0,5.0,725000.0,1.0
6.0,3.0,20000.0,1.0,0.0,5.0,2.0,3.0,590000.0,1.0
8.0,19.0,78521.0,2.0,5.0,7.0,0.0,3.0,865000.0,1.0
6.0,3.0,50000.0,2.0,5.0,5.0,0.0,3.0,735000.0,1.0
0.0,2.0,4000.0,1.0,2.0,5.0,0.0,5.0,800000.0,1.0
4.0,3.0,75000.0,1.0,0.0,5.0,3.0,3.0,700000.0,1.0
7.0,17.0,85000.0,2.0,2.0,5.0,7.0,5.0,850000.0,1.0
5.0,19.0,10000.0,2.0,5.0,5.0,0.0,8.0,565000.0,1.0
2.0,7.0,23000.0,1.0,5.0,5.0,0.0,5.0,800000.0,1.0
9.0,4.0,112500.0,2.0,5.0,8.0,0.0,3.0,723597.0,1.0
7.0,2.0,57000.0,1.0,2.0,5.0,0.0,5.0,515000.0,1.0
8.0,8.0,50226.0,1.0,5.0,5.0,7.0,3.0,850000.0,1.0
5.0,3.0,39000.0,1.0,0.0,5.0,0.0,3.0,590000.0,1.0
11.0,18.0,62000.0,2.0,8.0,7.0,0.0,5.0,650000.0,1.0
4.0,3.0,52000.0,1.0,1.0,5.0,0.0,6.0,585000.0,1.0
9.0,2.0,60000.0,1.0,2.0,5.0,0.0,8.0,550000.0,1.0
2.0,7.0,50000.0,1.0,0.0,5.0,0.0,8.0,850000.0,1.0
2.0,7.0,18070.0,1.0,5.0,5.0,7.0,5.0,710000.0,1.0
8.0,19.0,135000.0,2.0,5.0,7.0,0.0,11.0,800000.0,1.0
3.0,12.0,49955.0,1.0,4.0,5.0,3.0,3.0,639000.0,1.0
11.0,3.0,112500.0,2.0,2.0,5.0,0.0,6.0,550000.0,1.0
0.0,2.0,460.0,1.0,0.0,5.0,0.0,5.0,680000.0,1.0
4.0,12.0,56046.0,1.0,4.0,5.0,0.0,3.0,532657.0,1.0
9.0,35.0,67501.0,1.0,2.0,0.0,7.0,9.0,800000.0,1.0
4.0,11.0,106000.0,2.0,5.0,5.0,0.0,3.0,795000.0,1.0
6.0,7.0,54983.0,1.0,5.0,5.0,2.0,3.0,725000.0,1.0
3.0,4.0,17000.0,1.0,5.0,5.0,0.0,5.0,850000.0,1.0
3.0,8.0,40000.0,3.0,2.0,5.0,0.0,5.0,674000.0,1.0
9.0,3.0,34036.0,1.0,0.0,5.0,3.0,3.0,559000.0,1.0
5.0,11.0,80000.0,2.0,5.0,5.0,0.0,11.0,650000.0,1.0
1.0,2.0,17000.0,1.0,0.0,5.0,0.0,5.0,700000.0,1.0
7.0,13.0,124800.0,1.0,1.0,5.0,3.0,6.0,525000.0,1.0
5.0,3.0,48641.0,1.0,0.0,5.0,0.0,3.0,675000.0,1.0
2.0,3.0,60000.0,3.0,9.0,5.0,0.0,3.0,620000.0,1.0
7.0,2.0,73500.0,2.0,2.0,5.0,7.0,5.0,760000.0,1.0
4.0,3.0,55000.0,1.0,1.0,5.0,0.0,3.0,700000.0,1.0
2.0,8.0,11000.0,1.0,0.0,5.0,0.0,5.0,740000.0,1.0
6.0,19.0,180000.0,2.0,5.0,9.0,0.0,8.0,900000.0,1.0
3.0,4.0,14090.0,1.0,5.0,5.0,7.0,5.0,675000.0,1.0
4.0,14.0,30000.0,1.0,5.0,5.0,0.0,5.0,850000.0,1.0
3.0,14.0,100000.0,1.0,8.0,7.0,0.0,5.0,845000.0,1.0
3.0,3.0,26116.0,1.0,0.0,5.0,0.0,3.0,675000.0,1.0
7.0,11.0,48000.0,1.0,5.0,5.0,0.0,5.0,560000.0,1.0
8.0,7.0,70000.0,2.0,5.0,7.0,0.0,8.0,600000.0,1.0
8.0,8.0,93000.0,2.0,5.0,5.0,7.0,3.0,790000.0,1.0
4.0,13.0,16000.0,1.0,2.0,5.0,0.0,3.0,900000.0,1.0
6.0,8.0,65450.0,1.0,5.0,5.0,0.0,6.0,565000.0,1.0
6.0,2.0,133000.0,1.0,8.0,7.0,0.0,8.0,790000.0,1.0
1.0,7.0,10000.0,3.0,0.0,5.0,7.0,5.0,811000.0,1.0
4.0,8.0,30680.0,1.0,4.0,5.0,1.0,3.0,811000.0,1.0
4.0,8.0,19164.0,1.0,1.0,5.0,0.0,3.0,645000.0,1.0
2.0,18.0,30100.0,1.0,0.0,5.0,2.0,3.0,865000.0,1.0
6.0,2.0,650000.0,2.0,2.0,5.0,0.0,5.0,590000.0,1.0
8.0,8.0,60000.0,1.0,2.0,5.0,0.0,5.0,650000.0,1.0
7.0,3.0,76000.0,2.0,5.0,5.0,0.0,6.0,750000.0,1.0
8.0,4.0,101435.0,2.0,5.0,5.0,0.0,3.0,565000.0,1.0
9.0,19.0,148000.0,2.0,5.0,7.0,0.0,6.0,720000.0,1.0
13.0,3.0,45000.0,1.0,5.0,8.0,0.0,6.0,542090.0,1.0
0.0,3.0,230.0,1.0,0.0,5.0,0.0,3.0,570000.0,1.0
3.0,7.0,90000.0,1.0,0.0,5.0,0.0,3.0,700000.0,1.0
9.0,13.0,46801.0,1.0,2.0,5.0,0.0,3.0,560000.0,1.0
6.0,2.0,70000.0,1.0,8.0,6.0,0.0,5.0,895000.0,1.0
2.0,8.0,15352.0,2.0,2.0,5.0,7.0,5.0,670000.0,1.0
4.0,13.0,125000.0,1.0,5.0,5.0,0.0,8.0,650000.0,1.0
1.0,2.0,25000.0,3.0,0.0,5.0,0.0,5.0,825000.0,1.0
7.0,2.0,114000.0,1.0,0.0,5.0,0.0,5.0,510000.0,1.0
3.0,7.0,43000.0,1.0,0.0,5.0,7.0,5.0,550000.0,1.0
8.0,9.0,90000.0,2.0,5.0,7.0,7.0,5.0,750000.0,1.0
3.0,4.0,24000.0,1.0,4.0,5.0,0.0,3.0,625000.0,1.0
4.0,3.0,37000.0,1.0,4.0,5.0,0.0,3.0,900000.0,1.0
3.0,2.0,37758.0,3.0,0.0,5.0,0.0,5.0,571298.0,1.0
4.0,8.0,86966.0,1.0,0.0,5.0,7.0,5.0,605000.0,1.0
9.0,19.0,45000.0,2.0,5.0,7.0,0.0,3.0,800000.0,1.0
2.0,3.0,5594.0,1.0,0.0,5.0,2.0,3.0,662000.0,1.0
1.0,3.0,200.0,1.0,0.0,5.0,2.0,3.0,690000.0,1.0
7.0,11.0,50000.0,2.0,0.0,5.0,0.0,3.0,550000.0,1.0
5.0,13.0,72000.0,2.0,1.0,5.0,0.0,3.0,575000.0,1.0
4.0,18.0,95000.0,1.0,4.0,5.0,4.0,3.0,750000.0,1.0
8.0,2.0,70000.0,2.0,5.0,5.0,0.0,5.0,750000.0,1.0
8.0,2.0,160000.0,2.0,8.0,7.0,0.0,8.0,700000.0,1.0
3.0,2.0,120000.0,1.0,8.0,7.0,0.0,5.0,850000.0,1.0
1.0,12.0,8787.0,1.0,5.0,5.0,0.0,5.0,720000.0,1.0
4.0,2.0,79000.0,1.0,2.0,5.0,7.0,5.0,600000.0,1.0
4.0,8.0,128000.0,2.0,1.0,5.0,0.0,3.0,637534.0,1.0
8.0,2.0,120000.0,2.0,8.0,7.0,0.0,8.0,680000.0,1.0
2.0,4.0,21602.0,1.0,8.0,7.0,0.0,5.0,650000.0,1.0
8.0,2.0,90000.0,2.0,5.0,5.0,0.0,5.0,770000.0,1.0
12.0,35.0,118000.0,2.0,2.0,5.0,7.0,9.0,690000.0,1.0
6.0,3.0,34586.0,1.0,0.0,5.0,0.0,3.0,575999.0,1.0
13.0,19.0,150000.0,2.0,5.0,7.0,0.0,6.0,550000.0,1.0
7.0,2.0,120000.0,1.0,0.0,5.0,0.0,5.0,550000.0,1.0
8.0,17.0,133797.0,2.0,2.0,5.0,7.0,5.0,650000.0,1.0
13.0,18.0,57102.0,2.0,5.0,7.0,0.0,6.0,550000.0,1.0
2.0,2.0,20000.0,1.0,0.0,5.0,7.0,5.0,750000.0,1.0
2.0,3.0,7500.0,1.0,0.0,5.0,0.0,3.0,660000.0,1.0
7.0,2.0,82457.0,2.0,5.0,5.0,0.0,5.0,550000.0,1.0
3.0,7.0,22572.0,3.0,5.0,5.0,0.0,5.0,593000.0,1.0
5.0,4.0,85000.0,1.0,7.0,7.0,0.0,3.0,550000.0,1.0
2.0,3.0,72000.0,1.0,0.0,5.0,0.0,3.0,700000.0,1.0
0.0,2.0,11000.0,3.0,5.0,5.0,0.0,8.0,900000.0,1.0
2.0,8.0,70000.0,1.0,2.0,5.0,0.0,5.0,750000.0,1.0
4.0,4.0,48000.0,1.0,8.0,7.0,0.0,5.0,525000.0,1.0
7.0,2.0,70000.0,2.0,5.0,5.0,0.0,5.0,900000.0,1.0
5.0,7.0,29000.0,1.0,0.0,5.0,0.0,5.0,715000.0,1.0
10.0,19.0,95000.0,2.0,5.0,7.0,0.0,8.0,600000.0,1.0
7.0,13.0,70000.0,1.0,5.0,5.0,0.0,5.0,525000.0,1.0
7.0,2.0,78000.0,2.0,2.0,5.0,7.0,5.0,570000.0,1.0
2.0,8.0,30000.0,1.0,0.0,5.0,0.0,3.0,760000.0,1.0
9.0,2.0,70000.0,2.0,2.0,5.0,0.0,5.0,700000.0,1.0
8.0,13.0,74000.0,2.0,2.0,5.0,0.0,5.0,625000.0,1.0
5.0,3.0,95000.0,1.0,4.0,5.0,0.0,9.0,550000.0,1.0
2.0,8.0,10000.0,1.0,5.0,5.0,0.0,5.0,900000.0,1.0
2.0,12.0,9099.0,1.0,4.0,5.0,0.0,1.0,776000.0,1.0
2.0,3.0,27000.0,1.0,9.0,7.0,0.0,3.0,550000.0,1.0
8.0,2.0,135000.0,2.0,8.0,7.0,0.0,8.0,625000.0,1.0
9.0,13.0,105000.0,2.0,0.0,5.0,0.0,6.0,560000.0,1.0
5.0,8.0,76867.0,1.0,0.0,5.0,0.0,5.0,587000.0,1.0
12.0,31.0,80000.0,2.0,5.0,5.0,7.0,8.0,700000.0,1.0
2.0,3.0,60000.0,1.0,0.0,5.0,2.0,3.0,750000.0,1.0
8.0,2.0,69651.0,2.0,5.0,5.0,7.0,5.0,570000.0,1.0
10.0,16.0,85000.0,2.0,2.0,5.0,0.0,11.0,650000.0,1.0
4.0,2.0,120000.0,1.0,8.0,7.0,0.0,5.0,900000.0,1.0
6.0,8.0,65000.0,2.0,5.0,5.0,0.0,3.0,800000.0,1.0
10.0,35.0,106000.0,2.0,5.0,5.0,0.0,8.0,850000.0,1.0
4.0,13.0,46548.0,1.0,1.0,5.0,0.0,3.0,596000.0,1.0
4.0,18.0,95000.0,1.0,4.0,5.0,0.0,3.0,675000.0,1.0
7.0,2.0,160000.0,2.0,5.0,5.0,0.0,5.0,600000.0,1.0
2.0,7.0,6350.0,1.0,5.0,5.0,0.0,5.0,900000.0,1.0
2.0,2.0,59000.0,1.0,2.0,5.0,0.0,14.0,680000.0,1.0
5.0,2.0,120000.0,1.0,0.0,5.0,0.0,5.0,520000.0,1.0
6.0,3.0,200000.0,2.0,5.0,5.0,0.0,3.0,750000.0,1.0
7.0,25.0,46528.0,2.0,5.0,5.0,0.0,5.0,885000.0,1.0
1.0,2.0,30000.0,3.0,0.0,4.0,0.0,5.0,670000.0,1.0
6.0,2.0,80000.0,2.0,2.0,5.0,0.0,5.0,850000.0,1.0
8.0,3.0,31000.0,1.0,0.0,5.0,0.0,3.0,570000.0,1.0
5.0,19.0,78258.0,2.0,8.0,7.0,0.0,8.0,650000.0,1.0
7.0,13.0,22241.0,2.0,5.0,5.0,0.0,8.0,700000.0,1.0
7.0,19.0,80000.0,2.0,8.0,7.0,0.0,5.0,700000.0,1.0
5.0,2.0,50000.0,1.0,8.0,7.0,0.0,8.0,850000.0,1.0
1.0,7.0,40000.0,3.0,0.0,5.0,7.0,5.0,580000.0,1.0
10.0,3.0,85300.0,2.0,2.0,5.0,0.0,3.0,635000.0,1.0
11.0,17.0,42971.0,2.0,0.0,5.0,0.0,3.0,530255.0,1.0
2.0,8.0,61000.0,3.0,2.0,5.0,0.0,5.0,695000.0,1.0
1.0,7.0,40000.0,1.0,5.0,5.0,0.0,5.0,750000.0,1.0
10.0,11.0,218000.0,2.0,5.0,5.0,0.0,8.0,600000.0,1.0
3.0,8.0,160000.0,1.0,5.0,5.0,0.0,5.0,700000.0,1.0
5.0,4.0,55000.0,1.0,8.0,7.0,0.0,5.0,650000.0,1.0
6.0,3.0,46076.0,1.0,1.0,5.0,0.0,3.0,599000.0,1.0
3.0,2.0,60000.0,1.0,0.0,5.0,0.0,5.0,590000.0,1.0
2.0,8.0,50000.0,1.0,0.0,5.0,0.0,5.0,800000.0,1.0
9.0,2.0,82100.0,2.0,8.0,7.0,0.0,8.0,550000.0,1.0
5.0,3.0,32246.0,1.0,0.0,5.0,2.0,3.0,625000.0,1.0
11.0,2.0,159000.0,2.0,8.0,7.0,0.0,11.0,570000.0,1.0
2.0,2.0,35000.0,1.0,0.0,5.0,0.0,5.0,800000.0,1.0
3.0,19.0,40000.0,2.0,5.0,5.0,0.0,5.0,900000.0,1.0
2.0,3.0,25000.0,1.0,0.0,5.0,0.0,3.0,600000.0,1.0
0.0,2.0,30000.0,3.0,2.0,5.0,0.0,5.0,850000.0,1.0
8.0,2.0,120655.0,2.0,0.0,5.0,0.0,5.0,550000.0,1.0
9.0,8.0,76600.0,2.0,5.0,5.0,0.0,3.0,775000.0,1.0
10.0,8.0,140000.0,2.0,5.0,5.0,0.0,5.0,700000.0,1.0
7.0,8.0,85000.0,2.0,5.0,5.0,0.0,3.0,735000.0,1.0
5.0,8.0,40000.0,1.0,2.0,5.0,7.0,5.0,600000.0,1.0
5.0,11.0,97000.0,2.0,5.0,5.0,0.0,5.0,795000.0,1.0
3.0,4.0,38000.0,1.0,5.0,5.0,0.0,5.0,575000.0,1.0
2.0,7.0,90000.0,9.0,0.0,5.0,7.0,5.0,825000.0,1.0
5.0,2.0,60000.0,1.0,0.0,5.0,0.0,8.0,520000.0,1.0
7.0,13.0,67000.0,1.0,2.0,5.0,7.0,8.0,550000.0,1.0
8.0,3.0,108000.0,2.0,1.0,5.0,0.0,6.0,610000.0,1.0
4.0,8.0,59000.0,1.0,0.0,5.0,1.0,3.0,630000.0,1.0
2.0,2.0,10000.0,1.0,0.0,5.0,0.0,5.0,550000.0,1.0
10.0,13.0,75000.0,1.0,0.0,5.0,0.0,3.0,525000.0,1.0
7.0,7.0,90000.0,1.0,0.0,5.0,0.0,5.0,550000.0,1.0
2.0,8.0,23000.0,1.0,4.0,5.0,2.0,3.0,790000.0,1.0
0.0,4.0,10000.0,1.0,8.0,7.0,0.0,5.0,699999.0,1.0
10.0,8.0,120000.0,2.0,2.0,5.0,0.0,11.0,516000.0,1.0
5.0,3.0,112500.0,1.0,1.0,5.0,0.0,3.0,648339.0,1.0
9.0,2.0,149564.0,2.0,5.0,5.0,0.0,8.0,580000.0,1.0
7.0,19.0,90000.0,2.0,5.0,7.0,0.0,8.0,550000.0,1.0
5.0,4.0,33905.0,1.0,7.0,7.0,0.0,3.0,600000.0,1.0
0.0,7.0,5000.0,2.0,0.0,5.0,0.0,3.0,850000.0,1.0
5.0,19.0,107000.0,2.0,8.0,7.0,0.0,8.0,885000.0,1.0
10.0,19.0,70000.0,2.0,5.0,7.0,0.0,8.0,620000.0,1.0
8.0,2.0,70000.0,2.0,2.0,5.0,0.0,5.0,600000.0,1.0
12.0,17.0,85000.0,2.0,2.0,5.0,0.0,3.0,590000.0,1.0
4.0,3.0,16000.0,1.0,0.0,5.0,0.0,3.0,700000.0,1.0
2.0,2.0,21428.0,1.0,2.0,5.0,0.0,5.0,864000.0,1.0
0.0,2.0,50000.0,1.0,8.0,7.0,0.0,5.0,600000.0,1.0
4.0,4.0,9596.0,1.0,5.0,5.0,7.0,5.0,804000.0,1.0
5.0,19.0,34844.0,2.0,5.0,5.0,7.0,5.0,730000.0,1.0
11.0,35.0,87964.0,2.0,5.0,5.0,7.0,6.0,650000.0,1.0
6.0,2.0,76000.0,1.0,0.0,5.0,0.0,5.0,560000.0,1.0
4.0,2.0,49000.0,1.0,0.0,5.0,0.0,8.0,585000.0,1.0
4.0,2.0,150000.0,3.0,10.0,5.0,0.0,5.0,635000.0,1.0
10.0,8.0,100000.0,2.0,5.0,5.0,0.0,8.0,570000.0,1.0
6.0,19.0,54000.0,2.0,5.0,7.0,0.0,5.0,550000.0,1.0
10.0,11.0,66545.0,2.0,5.0,5.0,0.0,5.0,565000.0,1.0
7.0,19.0,120000.0,2.0,5.0,7.0,0.0,8.0,510000.0,1.0
7.0,7.0,100000.0,2.0,5.0,5.0,0.0,5.0,621000.0,1.0
5.0,2.0,90000.0,1.0,2.0,5.0,0.0,5.0,600000.0,1.0
3.0,3.0,40000.0,3.0,9.0,5.0,0.0,3.0,550000.0,1.0
3.0,7.0,78000.0,2.0,0.0,5.0,0.0,5.0,599999.0,1.0
2.0,2.0,20000.0,1.0,2.0,5.0,0.0,5.0,615000.0,1.0
8.0,19.0,65642.0,2.0,5.0,7.0,0.0,6.0,775000.0,1.0
6.0,19.0,96000.0,2.0,5.0,9.0,0.0,8.0,790000.0,1.0
4.0,13.0,9348.0,1.0,0.0,5.0,0.0,6.0,640000.0,1.0
9.0,2.0,85000.0,2.0,5.0,5.0,0.0,11.0,550000.0,1.0
6.0,2.0,39000.0,1.0,2.0,5.0,0.0,5.0,715000.0,1.0
8.0,12.0,165000.0,2.0,2.0,5.0,0.0,6.0,550000.0,1.0
7.0,2.0,70000.0,2.0,5.0,5.0,0.0,5.0,850000.0,1.0
9.0,3.0,69752.0,2.0,5.0,5.0,0.0,3.0,650000.0,1.0
3.0,3.0,38000.0,1.0,9.0,5.0,0.0,3.0,550000.0,1.0
3.0,2.0,44000.0,1.0,2.0,5.0,0.0,5.0,800000.0,1.0
5.0,19.0,100000.0,2.0,5.0,5.0,0.0,8.0,849900.0,1.0
5.0,8.0,51123.0,1.0,0.0,5.0,2.0,3.0,550000.0,1.0
3.0,3.0,33000.0,1.0,0.0,5.0,0.0,3.0,900000.0,1.0
2.0,8.0,49321.0,1.0,0.0,5.0,0.0,5.0,775001.0,1.0
1.0,8.0,10000.0,1.0,5.0,5.0,0.0,5.0,700000.0,1.0
13.0,19.0,73197.0,2.0,5.0,7.0,0.0,6.0,511000.0,1.0
2.0,2.0,40000.0,1.0,0.0,5.0,0.0,5.0,880000.0,1.0
1.0,7.0,12500.0,1.0,4.0,5.0,2.0,3.0,900000.0,1.0
2.0,7.0,46000.0,3.0,0.0,5.0,0.0,3.0,600000.0,1.0
6.0,3.0,55000.0,1.0,0.0,5.0,0.0,3.0,675000.0,1.0
5.0,11.0,40000.0,2.0,5.0,5.0,0.0,5.0,700000.0,1.0
10.0,13.0,100000.0,2.0,2.0,5.0,0.0,5.0,575000.0,1.0
7.0,7.0,89000.0,2.0,5.0,7.0,7.0,6.0,875000.0,1.0
4.0,14.0,25645.0,1.0,5.0,5.0,0.0,5.0,897000.0,1.0
2.0,4.0,22007.0,1.0,8.0,7.0,7.0,8.0,525000.0,1.0
14.0,18.0,75000.0,2.0,8.0,7.0,0.0,5.0,725000.0,1.0
2.0,7.0,10000.0,1.0,5.0,5.0,7.0,8.0,750000.0,1.0
1.0,7.0,10000.0,1.0,5.0,5.0,0.0,5.0,700000.0,1.0
7.0,8.0,50232.0,1.0,0.0,5.0,0.0,8.0,587000.0,1.0
5.0,4.0,52000.0,1.0,8.0,7.0,0.0,5.0,525000.0,1.0
1.0,3.0,5000.0,3.0,0.0,5.0,0.0,3.0,900000.0,1.0
3.0,2.0,80000.0,1.0,0.0,5.0,0.0,5.0,650000.0,1.0
3.0,7.0,121642.0,1.0,4.0,5.0,0.0,3.0,850000.0,1.0
3.0,7.0,40000.0,1.0,5.0,5.0,0.0,5.0,800000.0,1.0
9.0,13.0,150000.0,2.0,2.0,5.0,0.0,8.0,600000.0,1.0
4.0,8.0,94000.0,1.0,0.0,5.0,0.0,8.0,640000.0,1.0
4.0,8.0,27000.0,1.0,5.0,5.0,0.0,3.0,899000.0,1.0
8.0,2.0,56325.0,1.0,0.0,5.0,0.0,5.0,530000.0,1.0
2.0,7.0,20000.0,1.0,0.0,5.0,0.0,5.0,650000.0,1.0
5.0,14.0,93000.0,2.0,5.0,5.0,0.0,5.0,880000.0,1.0
6.0,19.0,94000.0,2.0,8.0,8.0,0.0,5.0,750000.0,1.0
4.0,4.0,57000.0,1.0,7.0,7.0,0.0,3.0,575000.0,1.0
7.0,7.0,80000.0,2.0,8.0,7.0,0.0,5.0,570000.0,1.0
3.0,8.0,49555.0,1.0,4.0,5.0,1.0,3.0,842000.0,1.0
4.0,12.0,50000.0,1.0,5.0,5.0,0.0,5.0,530000.0,1.0
10.0,19.0,72000.0,2.0,5.0,7.0,0.0,6.0,650000.0,1.0
1.0,8.0,15000.0,1.0,5.0,5.0,7.0,5.0,699000.0,1.0
6.0,8.0,90000.0,1.0,2.0,5.0,0.0,5.0,720000.0,1.0
3.0,7.0,58000.0,3.0,0.0,5.0,0.0,5.0,535000.0,1.0
8.0,3.0,115000.0,2.0,5.0,7.0,0.0,6.0,661000.0,1.0
4.0,8.0,50000.0,1.0,0.0,5.0,0.0,5.0,510000.0,1.0
3.0,7.0,49000.0,9.0,0.0,5.0,7.0,3.0,730000.0,1.0
3.0,3.0,34252.0,1.0,0.0,5.0,0.0,3.0,550001.0,1.0
2.0,13.0,30000.0,1.0,2.0,5.0,0.0,5.0,750000.0,1.0
2.0,3.0,45000.0,1.0,0.0,5.0,0.0,3.0,550000.0,1.0
