age,brand,kmdriven,fuelType,bodyType,seatCap,transmission,owners,price,TYPE
8.0,34.0,45000.0,2.0,2.0,5.0,7.0,3.0,3550000.0,3.0
4.0,18.0,67000.0,2.0,5.0,8.0,0.0,3.0,2100000.0,3.0
1.0,8.0,20000.0,2.0,5.0,5.0,7.0,5.0,1900000.0,3.0
2.0,34.0,18600.0,9.0,5.0,5.0,7.0,1.0,4699000.0,3.0
2.0,18.0,20069.0,7.0,5.0,5.0,3.0,3.0,1851000.0,3.0
3.0,7.0,44000.0,2.0,5.0,6.0,0.0,5.0,1850000.0,3.0
1.0,34.0,4075.0,1.0,5.0,5.0,5.0,1.0,4918250.0,3.0
10.0,27.0,66000.0,2.0,5.0,5.0,7.0,3.0,7000000.0,3.0
3.0,18.0,60000.0,2.0,5.0,7.0,4.0,3.0,4000000.0,3.0
4.0,16.0,41000.0,1.0,2.0,5.0,5.0,3.0,2300000.0,3.0
8.0,34.0,90000.0,2.0,5.0,7.0,7.0,6.0,2700000.0,3.0
2.0,31.0,28485.0,2.0,2.0,5.0,4.0,3.0,4600000.0,3.0
4.0,36.0,30000.0,1.0,14.0,4.0,7.0,5.0,17500000.0,3.0
4.0,18.0,100000.0,2.0,8.0,7.0,0.0,5.0,2051000.0,3.0
4.0,20.0,50000.0,2.0,5.0,6.0,4.0,3.0,2500000.0,3.0
4.0,18.0,85333.0,2.0,5.0,8.0,0.0,3.0,1945000.0,3.0
5.0,18.0,68000.0,2.0,5.0,7.0,0.0,3.0,1890000.0,3.0
3.0,19.0,51080.0,2.0,5.0,7.0,4.0,3.0,2000000.0,3.0
5.0,16.0,68000.0,2.0,5.0,7.0,7.0,3.0,3049999.0,3.0
9.0,31.0,65000.0,2.0,2.0,4.0,7.0,3.0,3300000.0,3.0
3.0,18.0,53995.0,2.0,7.0,7.0,4.0,3.0,2175000.0,3.0
1.0,31.0,16645.0,9.0,5.0,5.0,7.0,3.0,9500000.0,3.0
2.0,32.0,8787.0,9.0,0.0,4.0,7.0,3.0,3700000.0,3.0
1.0,31.0,19300.0,1.0,5.0,5.0,4.0,3.0,9999000.0,3.0
3.0,18.0,80000.0,2.0,5.0,7.0,7.0,5.0,3750000.0,3.0
6.0,26.0,35000.0,2.0,5.0,5.0,7.0,5.0,3000000.0,3.0
3.0,31.0,22000.0,2.0,2.0,5.0,7.0,5.0,5000000.0,3.0
2.0,32.0,8787.0,9.0,0.0,4.0,7.0,3.0,3700000.0,3.0
5.0,18.0,65000.0,2.0,7.0,7.0,4.0,6.0,2000000.0,3.0
1.0,34.0,40000.0,2.0,5.0,7.0,4.0,3.0,10011111.0,3.0
10.0,34.0,68000.0,2.0,5.0,5.0,7.0,5.0,2345000.0,3.0
7.0,34.0,196000.0,2.0,5.0,7.0,7.0,3.0,2500000.0,3.0
3.0,31.0,21200.0,1.0,2.0,5.0,4.0,3.0,4300000.0,3.0
